timestamp,temperature,humidity,pressure,rain_mm,rain_analog,battery_pct
2023-07-02 21:00:00,29.5,85,1001.4,0.0,961,94
2023-07-02 22:00:00,29.6,82,1002.2,0.3,644,95
2023-07-02 23:00:00,28.2,87,1002.4,1.3,462,93
2023-07-03 00:00:00,27.3,89,1002.5,8.0,200,95
2023-07-03 01:00:00,27.5,88,1001.8,1.6,462,91
2023-07-03 02:00:00,27.0,92,1001.9,6.5,283,96
2023-07-03 03:00:00,26.9,95,1000.8,0.6,430,92
2023-07-03 04:00:00,27.0,95,1001.2,0.3,536,99
2023-07-03 05:00:00,27.1,95,1001.5,0.6,462,93
2023-07-03 06:00:00,27.7,93,1001.8,0.0,951,98
2023-07-03 07:00:00,28.3,90,1002.2,0.0,951,94
2023-07-03 08:00:00,29.5,85,1002.5,0.0,1003,98
2023-07-03 09:00:00,31.0,78,1003.1,0.0,950,99
2023-07-03 10:00:00,32.1,74,1003.0,0.0,968,99
2023-07-03 11:00:00,33.1,71,1002.7,0.0,951,99
2023-07-03 12:00:00,34.0,68,1001.7,0.0,1002,99
2023-07-03 13:00:00,34.4,66,1000.6,0.0,993,95
2023-07-03 14:00:00,34.7,63,999.5,0.3,567,97
2023-07-03 15:00:00,32.8,69,999.0,0.1,981,94
2023-07-03 16:00:00,33.4,66,998.3,0.1,1019,94
2023-07-03 17:00:00,33.5,65,998.0,0.0,981,92
2023-07-03 18:00:00,32.1,72,998.6,0.0,1017,96
2023-07-03 19:00:00,30.4,81,999.8,0.0,1004,91
2023-07-03 20:00:00,29.2,84,1000.9,1.7,552,92
2023-07-03 21:00:00,29.0,83,1001.8,0.9,533,91
2023-07-03 22:00:00,28.9,84,1002.2,0.2,472,97
2023-07-03 23:00:00,28.9,82,1002.3,0.0,966,93
2023-07-04 00:00:00,28.5,84,1002.3,0.0,987,99
2023-07-04 01:00:00,28.2,85,1001.7,0.0,973,97
2023-07-04 02:00:00,28.3,86,1000.8,0.0,1018,97
2023-07-04 03:00:00,28.4,85,1001.0,0.0,1019,97
2023-07-04 04:00:00,28.2,83,1000.9,0.1,960,97
2023-07-04 05:00:00,27.8,82,1001.2,0.0,965,97
2023-07-04 06:00:00,27.8,80,1001.6,0.0,1022,98
2023-07-04 07:00:00,28.8,76,1002.0,0.0,1008,91
2023-07-04 08:00:00,30.1,72,1002.5,0.0,1019,98
2023-07-04 09:00:00,31.1,70,1003.0,0.0,952,97
2023-07-04 10:00:00,32.2,68,1003.1,0.0,969,99
2023-07-04 11:00:00,32.8,67,1002.7,0.0,1008,90
2023-07-04 12:00:00,33.2,66,1002.0,0.1,985,94
2023-07-04 13:00:00,33.0,67,1001.3,0.1,968,91
2023-07-04 14:00:00,33.9,64,1000.2,0.1,1016,99
2023-07-04 15:00:00,32.5,71,1000.0,2.4,246,94
2023-07-04 16:00:00,30.9,77,1000.1,5.2,247,97
2023-07-04 17:00:00,30.9,76,999.7,2.5,195,98
2023-07-04 18:00:00,29.8,80,1000.7,1.0,548,98
2023-07-04 19:00:00,30.0,77,1001.8,3.3,151,90
2023-07-04 20:00:00,29.8,79,1002.8,0.0,982,96
2023-07-04 21:00:00,29.5,79,1003.1,0.0,989,97
2023-07-04 22:00:00,29.0,81,1003.5,0.0,988,99
2023-07-04 23:00:00,28.4,84,1003.7,0.0,950,92
2023-07-05 00:00:00,27.9,87,1003.4,0.0,960,95
2023-07-05 01:00:00,27.6,88,1002.3,0.0,1006,92
2023-07-05 02:00:00,27.0,93,1001.8,0.0,999,98
2023-07-05 03:00:00,27.0,93,1001.4,0.0,972,92
2023-07-05 04:00:00,26.7,95,1001.5,0.0,980,91
2023-07-05 05:00:00,26.6,95,1001.8,0.0,991,98
2023-07-05 06:00:00,27.1,93,1002.3,0.0,956,97
2023-07-05 07:00:00,28.6,87,1002.8,0.0,965,97
2023-07-05 08:00:00,30.0,82,1003.1,0.0,1009,91
2023-07-05 09:00:00,30.8,79,1003.4,0.2,351,95
2023-07-05 10:00:00,31.5,77,1003.5,0.2,603,94
2023-07-05 11:00:00,32.5,72,1002.9,0.2,489,91
2023-07-05 12:00:00,33.2,68,1002.0,0.0,1018,94
2023-07-05 13:00:00,33.1,69,1001.4,0.1,986,93
2023-07-05 14:00:00,33.1,69,1000.8,0.1,981,98
2023-07-05 15:00:00,32.3,72,1000.2,2.5,108,90
2023-07-05 16:00:00,31.2,76,1000.0,0.2,582,95
2023-07-05 17:00:00,30.0,81,1000.5,0.2,448,96
2023-07-05 18:00:00,30.0,81,1000.1,0.2,496,95
2023-07-05 19:00:00,29.5,81,1001.8,0.0,997,94
2023-07-05 20:00:00,29.0,83,1002.2,0.0,952,93
2023-07-05 21:00:00,28.9,84,1002.7,0.0,969,94
2023-07-05 22:00:00,28.8,81,1003.2,0.0,973,98
2023-07-05 23:00:00,28.6,80,1003.7,0.0,1003,94
2023-07-06 00:00:00,28.3,82,1003.3,0.0,982,99
2023-07-06 01:00:00,28.1,85,1002.5,0.0,973,97
2023-07-06 02:00:00,28.0,88,1002.1,0.0,1021,96
2023-07-06 03:00:00,27.9,90,1001.8,0.0,985,93
2023-07-06 04:00:00,27.8,92,1001.7,0.0,987,99
2023-07-06 05:00:00,27.6,94,1001.9,0.0,974,94
2023-07-06 06:00:00,27.9,93,1002.2,0.0,967,96
2023-07-06 07:00:00,29.0,89,1003.4,0.0,1015,95
2023-07-06 08:00:00,30.4,83,1003.8,0.0,1003,92
2023-07-06 09:00:00,31.9,76,1004.0,0.0,984,99
2023-07-06 10:00:00,33.2,67,1003.6,0.1,1010,92
2023-07-06 11:00:00,34.2,61,1003.0,0.0,990,91
2023-07-06 12:00:00,35.0,56,1002.4,0.0,982,92
2023-07-06 13:00:00,35.2,56,1001.7,0.0,1017,99
2023-07-06 14:00:00,35.3,56,1000.9,0.0,982,90
2023-07-06 15:00:00,34.8,59,999.9,0.0,963,98
2023-07-06 16:00:00,34.3,62,999.5,0.0,970,91
2023-07-06 17:00:00,33.5,65,999.4,0.0,997,92
2023-07-06 18:00:00,32.4,71,999.5,0.0,969,94
2023-07-06 19:00:00,31.3,74,1001.0,0.0,957,99
2023-07-06 20:00:00,31.0,76,1001.9,0.0,956,93
2023-07-06 21:00:00,30.5,76,1002.7,0.0,1016,94
2023-07-06 22:00:00,30.0,76,1003.2,0.0,966,95
2023-07-06 23:00:00,29.9,76,1003.4,0.0,982,94
2023-07-07 00:00:00,29.6,78,1003.1,0.0,997,99
2023-07-07 01:00:00,29.5,79,1002.4,0.0,1008,90
2023-07-07 02:00:00,29.2,80,1001.9,0.0,971,95
2023-07-07 03:00:00,29.0,83,1001.5,0.0,979,98
2023-07-07 04:00:00,28.8,85,1001.6,0.0,987,92
2023-07-07 05:00:00,28.5,87,1001.7,0.0,1000,91
2023-07-07 06:00:00,28.6,87,1002.1,0.0,1003,95
2023-07-07 07:00:00,29.5,87,1003.6,0.0,957,92
2023-07-07 08:00:00,30.9,82,1004.0,0.0,976,93
2023-07-07 09:00:00,32.3,75,1004.2,0.0,976,95
2023-07-07 10:00:00,33.8,67,1004.1,0.0,970,95
2023-07-07 11:00:00,34.7,60,1003.6,0.0,979,91
2023-07-07 12:00:00,35.3,57,1003.0,0.0,977,92
2023-07-07 13:00:00,35.7,56,1002.2,0.0,1013,98
2023-07-07 14:00:00,35.6,57,1001.1,0.0,1018,91
2023-07-07 15:00:00,35.5,57,999.9,0.0,1010,92
2023-07-07 16:00:00,35.2,59,998.8,0.0,997,98
2023-07-07 17:00:00,34.5,63,998.7,0.0,968,93
2023-07-07 18:00:00,33.5,66,999.2,0.0,953,90
2023-07-07 19:00:00,32.5,71,1001.0,0.0,984,91
2023-07-07 20:00:00,31.6,73,1001.6,0.0,1013,92
2023-07-07 21:00:00,31.0,75,1002.4,0.0,998,98
2023-07-07 22:00:00,30.5,78,1003.5,0.0,966,98
2023-07-07 23:00:00,30.2,79,1004.0,0.0,993,95
2023-07-08 00:00:00,29.9,80,1003.8,0.0,979,95
2023-07-08 01:00:00,29.7,80,1003.6,0.0,995,92
2023-07-08 02:00:00,29.5,80,1003.0,0.0,955,94
2023-07-08 03:00:00,29.4,80,1002.8,0.0,986,93
2023-07-08 04:00:00,29.2,80,1002.9,0.0,973,99
2023-07-08 05:00:00,29.1,82,1003.3,0.0,995,99
2023-07-08 06:00:00,29.1,84,1003.5,0.0,1002,98
2023-07-08 07:00:00,27.9,89,1005.5,0.0,1009,98
2023-07-08 08:00:00,29.6,82,1006.2,0.0,1012,90
2023-07-08 09:00:00,30.0,80,1006.2,0.0,981,97
2023-07-08 10:00:00,31.8,73,1006.0,0.0,982,98
2023-07-08 11:00:00,32.9,71,1005.4,0.0,1016,94
2023-07-08 12:00:00,34.0,68,1004.4,0.0,967,93
2023-07-08 13:00:00,34.4,66,1003.0,0.0,974,99
2023-07-08 14:00:00,35.2,62,1001.9,0.0,1003,93
2023-07-08 15:00:00,35.0,62,1001.0,0.0,1007,91
2023-07-08 16:00:00,34.8,62,1000.0,0.0,1016,98
2023-07-08 17:00:00,34.2,64,999.9,0.0,995,94
2023-07-08 18:00:00,32.5,72,1000.3,0.0,973,92
2023-07-08 19:00:00,31.2,80,1002.0,0.0,981,95
2023-07-08 20:00:00,29.0,87,1003.9,4.1,274,98
2023-07-08 21:00:00,29.0,91,1004.1,0.0,972,98
2023-07-08 22:00:00,27.8,92,1005.4,0.6,476,94
2023-07-08 23:00:00,27.7,95,1005.0,0.0,976,97
2023-07-09 00:00:00,27.8,96,1004.6,0.0,951,93
2023-07-09 01:00:00,27.8,89,1004.3,0.0,966,94
2023-07-09 02:00:00,27.5,89,1003.8,0.0,982,96
2023-07-09 03:00:00,27.4,91,1003.7,0.0,958,96
2023-07-09 04:00:00,27.5,92,1003.7,0.0,992,96
2023-07-09 05:00:00,27.4,93,1003.6,0.0,997,97
2023-07-09 06:00:00,28.0,91,1004.2,0.0,988,94
2023-07-09 07:00:00,28.6,88,1004.6,0.0,991,90
2023-07-09 08:00:00,30.2,82,1005.6,0.0,975,98
2023-07-09 09:00:00,31.5,76,1005.6,0.1,999,98
2023-07-09 10:00:00,32.7,69,1005.5,0.0,974,96
2023-07-09 11:00:00,33.7,65,1005.1,0.0,973,95
2023-07-09 12:00:00,34.2,62,1004.4,0.0,962,94
2023-07-09 13:00:00,34.2,62,1003.6,0.0,1009,94
2023-07-09 14:00:00,34.2,62,1002.9,0.0,956,92
2023-07-09 15:00:00,34.0,58,1002.2,0.0,1006,99
2023-07-09 16:00:00,33.2,63,1002.0,0.0,985,90
2023-07-09 17:00:00,33.1,64,1002.0,0.0,994,95
2023-07-09 18:00:00,32.0,70,1002.4,0.0,969,97
2023-07-09 19:00:00,30.9,75,1003.4,0.0,1014,91
2023-07-09 20:00:00,30.5,74,1004.2,0.0,957,97
2023-07-09 21:00:00,30.0,77,1004.3,0.0,965,97
2023-07-09 22:00:00,29.5,82,1005.2,0.0,963,99
2023-07-09 23:00:00,29.0,86,1005.4,0.0,964,97
2023-07-10 00:00:00,28.5,87,1004.9,0.0,1015,99
2023-07-10 01:00:00,28.2,87,1004.2,0.0,981,92
2023-07-10 02:00:00,28.0,87,1003.7,0.0,1012,99
2023-07-10 03:00:00,27.9,88,1003.7,0.0,1000,97
2023-07-10 04:00:00,27.7,89,1003.8,0.0,974,93
2023-07-10 05:00:00,27.6,91,1003.8,0.0,1007,92
2023-07-10 06:00:00,27.9,92,1004.3,0.0,1012,98
2023-07-10 07:00:00,28.9,87,1005.0,0.0,1011,97
2023-07-10 08:00:00,30.4,80,1005.2,0.0,971,99
2023-07-10 09:00:00,31.5,75,1005.1,0.0,1007,91
2023-07-10 10:00:00,32.7,70,1004.9,0.0,1007,97
2023-07-10 11:00:00,33.5,65,1004.3,0.0,998,92
2023-07-10 12:00:00,34.5,59,1003.4,0.0,1001,99
2023-07-10 13:00:00,35.0,56,1002.6,0.0,991,95
2023-07-10 14:00:00,34.9,55,1001.4,0.0,1019,94
2023-07-10 15:00:00,35.0,54,1000.6,0.0,964,97
2023-07-10 16:00:00,34.6,55,1000.3,0.0,1003,98
2023-07-10 17:00:00,33.8,60,1000.2,0.0,1009,96
2023-07-10 18:00:00,32.5,65,1000.6,0.0,957,95
2023-07-10 19:00:00,31.0,71,1002.0,0.0,1002,95
2023-07-10 20:00:00,30.9,71,1002.9,0.0,1009,90
2023-07-10 21:00:00,30.5,74,1003.0,0.0,954,94
2023-07-10 22:00:00,30.0,76,1003.4,0.0,1017,97
2023-07-10 23:00:00,29.5,79,1003.5,0.0,955,95
2023-07-11 00:00:00,29.2,80,1003.0,0.0,996,90
2023-07-11 01:00:00,29.0,80,1002.5,0.0,1004,94
2023-07-11 02:00:00,28.9,81,1002.1,0.0,989,94
2023-07-11 03:00:00,28.6,83,1002.2,0.0,1001,92
2023-07-11 04:00:00,28.5,85,1002.7,0.0,965,97
2023-07-11 05:00:00,28.2,87,1002.7,0.0,962,98
2023-07-11 06:00:00,28.2,87,1002.9,0.0,979,95
2023-07-11 07:00:00,29.0,87,1003.7,0.0,968,95
2023-07-11 08:00:00,30.5,81,1004.2,0.0,966,91
2023-07-11 09:00:00,32.1,73,1004.2,0.1,1012,99
2023-07-11 10:00:00,33.0,66,1004.2,0.2,624,91
2023-07-11 11:00:00,34.0,62,1003.6,0.0,1007,95
2023-07-11 12:00:00,34.5,59,1002.8,0.0,1004,97
2023-07-11 13:00:00,34.9,57,1001.7,0.0,1011,91
2023-07-11 14:00:00,35.0,56,1000.8,0.0,972,98
2023-07-11 15:00:00,34.8,55,999.9,0.3,476,98
2023-07-11 16:00:00,34.0,58,999.9,0.0,958,93
2023-07-11 17:00:00,33.7,60,999.8,0.0,961,93
2023-07-11 18:00:00,32.6,65,1000.2,0.0,950,93
2023-07-11 19:00:00,31.8,73,1000.9,0.0,1007,94
2023-07-11 20:00:00,31.1,76,1001.6,0.0,950,97
2023-07-11 21:00:00,30.5,79,1002.1,0.0,983,91
2023-07-11 22:00:00,30.4,79,1002.8,0.0,997,94
2023-07-11 23:00:00,30.1,78,1003.2,0.0,950,91
2023-07-12 00:00:00,29.8,80,1002.8,0.0,965,97
2023-07-12 01:00:00,29.4,83,1002.3,0.0,1010,90
2023-07-12 02:00:00,29.1,85,1001.7,0.0,1013,96
2023-07-12 03:00:00,28.9,87,1001.6,0.0,1012,92
2023-07-12 04:00:00,28.5,88,1001.8,0.0,1018,93
2023-07-12 05:00:00,28.3,88,1002.0,0.0,971,97
2023-07-12 06:00:00,28.5,87,1002.3,0.0,1016,92
2023-07-12 07:00:00,29.5,83,1003.1,0.0,975,96
2023-07-12 08:00:00,30.9,78,1003.6,0.0,965,90
2023-07-12 09:00:00,32.3,73,1003.3,0.0,1000,98
2023-07-12 10:00:00,33.7,67,1003.4,0.1,1006,95
2023-07-12 11:00:00,34.5,58,1003.0,0.0,978,92
2023-07-12 12:00:00,35.0,55,1002.3,0.0,1018,96
2023-07-12 13:00:00,35.3,53,1001.4,0.0,996,94
2023-07-12 14:00:00,35.4,53,1000.4,0.0,1011,97
2023-07-12 15:00:00,35.3,54,999.2,0.0,1018,97
2023-07-12 16:00:00,35.3,54,998.8,0.0,965,98
2023-07-12 17:00:00,34.4,60,999.0,0.0,997,95
2023-07-12 18:00:00,33.5,64,999.0,0.0,988,93
2023-07-12 19:00:00,31.7,68,1000.6,0.0,982,91
2023-07-12 20:00:00,31.6,71,1001.4,0.0,972,92
2023-07-12 21:00:00,31.2,69,1001.7,0.0,959,94
2023-07-12 22:00:00,30.6,73,1002.8,0.0,1018,97
2023-07-12 23:00:00,30.0,76,1002.9,0.0,983,99
2023-07-13 00:00:00,29.5,79,1002.3,0.0,1001,91
2023-07-13 01:00:00,29.2,81,1001.7,0.0,959,94
2023-07-13 02:00:00,28.9,83,1001.5,0.0,968,98
2023-07-13 03:00:00,28.5,85,1001.2,0.0,1007,91
2023-07-13 04:00:00,28.3,87,1001.1,0.0,950,97
2023-07-13 05:00:00,28.0,88,1001.0,0.0,1018,92
2023-07-13 06:00:00,28.1,87,1001.3,0.0,953,97
2023-07-13 07:00:00,28.8,86,1002.3,0.0,965,93
2023-07-13 08:00:00,30.7,77,1002.5,0.0,973,93
2023-07-13 09:00:00,32.5,62,1002.4,0.0,951,96
2023-07-13 10:00:00,33.3,57,1002.2,0.0,981,94
2023-07-13 11:00:00,34.0,56,1001.8,0.0,973,93
2023-07-13 12:00:00,34.7,55,1001.2,0.0,961,96
2023-07-13 13:00:00,35.2,53,1000.3,0.0,999,92
2023-07-13 14:00:00,35.1,53,999.2,0.0,984,98
2023-07-13 15:00:00,35.8,51,998.1,0.0,982,94
2023-07-13 16:00:00,35.0,54,997.8,0.0,982,92
2023-07-13 17:00:00,34.5,59,997.5,0.0,1010,91
2023-07-13 18:00:00,33.4,63,998.1,0.0,1000,96
2023-07-13 19:00:00,31.5,74,998.9,0.0,992,96
2023-07-13 20:00:00,31.7,73,999.9,0.0,961,94
2023-07-13 21:00:00,31.5,73,1000.7,0.0,1016,93
2023-07-13 22:00:00,31.0,74,1001.2,0.0,1014,91
2023-07-13 23:00:00,30.8,73,1001.7,0.0,982,91
2023-07-14 00:00:00,30.3,73,1001.4,0.0,989,96
